country,year,nitrous_oxide,agricultural_land,greenhouse_gas_emissions,population_growth,GDP,renewable_electricity,total_population,forest_area,alternative_energy,expenses
French Polynesia,2019,,,,,6022276207.18983,,,,,
French Polynesia,2018,,,,,6135116260.64814,,,,,
French Polynesia,2017,,,,,5833352684.45264,,,,,
French Polynesia,2016,,,,,5497036486.74487,,,,,
French Polynesia,2015,,,,,5325846341.7909,,,,,
French Polynesia,2014,,,,,6151996534.96077,,,,,
French Polynesia,2013,,,,,6031827089.12531,,,,,
French Polynesia,2012,,,,,5692858093.84485,,,,,
French Polynesia,2011,,,,,6203940049.22727,,,,,
French Polynesia,2010,,,,,6086644790.8086,,,,,
French Polynesia,2009,,,,,6584557942.40772,,,,,
French Polynesia,2008,,,,,7136741397.50141,,,,,
French Polynesia,2007,,,,,6631156410.68504,,,,,
French Polynesia,2006,,,,,5877997996.95253,,,,,
French Polynesia,2005,,,,,5705052111.28973,,,,,
French Polynesia,2004,,,,,5564109988.14744,,,,,
French Polynesia,2003,,,,,4927780605.25455,,,,,
French Polynesia,2002,,,,,3965405556.55574,,,,,
French Polynesia,2001,,,,,3573808550.51292,,,,,
French Polynesia,2000,,,,,3599845481.64557,,,,,
French Polynesia,1999,,,,,3911602000.29402,,,,,
French Polynesia,1998,,,,,3903186594.70924,,,,,
French Polynesia,1997,,,,,3762859109.39532,,,,,
French Polynesia,1996,,,,,4166072830.02651,,,,,
French Polynesia,1995,,,,,4186994271.30289,,,,,
French Polynesia,1994,,,,,3676123796.00755,,,,,
French Polynesia,1993,,,,,3544608541.0505,,,,,
French Polynesia,1992,,,,,3713785776.28354,,,,,
French Polynesia,1991,,,,,3410078974.21418,,,,,
French Polynesia,1990,,,,,3320159522.5334,,,,,
Singapore,2020,,,,,348392174863.651,,,,,
Singapore,2019,,,,,376837488316.973,,,,,
Singapore,2018,,,,,376869585632.115,,,,,
Singapore,2017,,,,,343272878686.388,,,,,
Singapore,2016,,,,,319029973659.293,,,,,
Singapore,2015,,,,,307998545269.398,,,,,
Singapore,2014,,,,,314863580758.455,,,,,
Singapore,2013,,,,,307576360584.992,,,,,
Singapore,2012,,,,,295092839974.919,,,,,
Singapore,2011,,,,,279356526366.334,,,,,
Singapore,2010,,,,,239807921966.007,,,,,
Singapore,2009,,,,,194150322022.092,,,,,
Singapore,2008,,,,,193617346346.785,,,,,
Singapore,2007,,,,,180941741377.766,,,,,
Singapore,2006,,,,,148627255181.674,,,,,
Singapore,2005,,,,,127807810333.769,,,,,
Singapore,2004,,,,,115033570415.043,,,,,
Singapore,2003,,,,,97646382412.8729,,,,,
Singapore,2002,,,,,92538355642.8848,,,,,
Singapore,2001,,,,,89793815727.6029,,,,,
Singapore,2000,,,,,96076521349.0621,,,,,
Singapore,1999,,,,,86286866724.2229,,,,,
Singapore,1998,,,,,85728224856.3725,,,,,
Singapore,1997,,,,,100123798454.007,,,,,
Singapore,1996,,,,,96293097894.9194,,,,,
Singapore,1995,,,,,87812540788.4293,,,,,
Singapore,1994,,,,,73688716390.6153,,,,,
Singapore,1993,,,,,60603821967.4681,,,,,
Singapore,1992,,,,,52131330700.4439,,,,,
Singapore,1991,,,,,45466164978.2923,,,,,
Singapore,1990,,,,,36144336768.7023,,,,,
El Salvador,2020,,,,,24930080000.0,,,,,
El Salvador,2019,,,,,26881140000.0,,,,,
El Salvador,2018,,,,,26020850000.0,,,,,
El Salvador,2017,,,,,24979190000.0,,,,,
El Salvador,2016,,,,,24191430000.0,,,,,
El Salvador,2015,,,,,23438240000.0,,,,,
El Salvador,2014,,,,,22593470000.0,,,,,
El Salvador,2013,,,,,21990960000.0,,,,,
El Salvador,2012,,,,,21386150000.0,,,,,
El Salvador,2011,,,,,20283780000.0,,,,,
El Salvador,2010,,,,,18447920000.0,,,,,
El Salvador,2009,,,,,17601620000.0,,,,,
El Salvador,2008,,,,,17986890000.0,,,,,
El Salvador,2007,,,,,17011750000.0,,,,,
El Salvador,2006,,,,,15999890000.0,,,,,
El Salvador,2005,,,,,14698000000.0,,,,,
El Salvador,2004,,,,,13724810900.0,,,,,
El Salvador,2003,,,,,13243892200.0,,,,,
El Salvador,2002,,,,,12664190300.0,,,,,
El Salvador,2001,,,,,12282533600.0,,,,,
El Salvador,2000,,,,,11784927700.0,,,,,
El Salvador,1999,,,,,11284197000.0,,,,,
El Salvador,1998,,,,,10936669900.0,,,,,
El Salvador,1997,,,,,10221705900.0,,,,,
El Salvador,1996,,,,,9586327800.0,,,,,
El Salvador,1995,,,,,8921947100.0,,,,,
El Salvador,1994,,,,,7679384000.0,,,,,
El Salvador,1993,,,,,6680269200.0,,,,,
El Salvador,1992,,,,,5813399300.0,,,,,
El Salvador,1991,,,,,5252342400.0,,,,,
El Salvador,1990,,,,,4817542204.0,,,,,
Suriname,2020,,,,,2911807496.20227,,,,,
Suriname,2019,,,,,4016040575.08796,,,,,
Suriname,2018,,,,,3996198760.32389,,,,,
Suriname,2017,,,,,3591679371.03991,,,,,
Suriname,2016,,,,,3317421499.77314,,,,,
Suriname,2015,,,,,5126238146.34146,,,,,
Suriname,2014,,,,,5240606060.60606,,,,,
Suriname,2013,,,,,5145757575.75758,,,,,
Suriname,2012,,,,,4980000000.0,,,,,
Suriname,2011,,,,,4422276621.78703,,,,,
Suriname,2010,,,,,4368371528.30474,,,,,
Suriname,2009,,,,,3875409836.06557,,,,,
Suriname,2008,,,,,3532969034.60838,,,,,
Suriname,2007,,,,,2936612021.85792,,,,,
Suriname,2006,,,,,2626380435.17877,,,,,
Suriname,2005,,,,,1793410617.00935,,,,,
Suriname,2004,,,,,1484092538.40527,,,,,
Suriname,2003,,,,,1274190311.41869,,,,,
Suriname,2002,,,,,1093574468.08511,,,,,
Suriname,2001,,,,,834279357.798165,,,,,
Suriname,2000,,,,,947671969.69697,,,,,
Suriname,1999,,,,,886290697.674419,,,,,
Suriname,1998,,,,,1110850000.0,,,,,
Suriname,1997,,,,,926422500.0,,,,,
Suriname,1996,,,,,861372046.454058,,,,,
Suriname,1995,,,,,691590497.737557,,,,,
Suriname,1994,,,,,605492537.313433,,,,,
Suriname,1993,,,,,428764705.882353,,,,,
Suriname,1992,,,,,404600000.0,,,,,
Suriname,1991,,,,,448100000.0,,,,,
Suriname,1990,,,,,388400000.0,,,,,
Uruguay,2020,,,,,53666908479.5585,,,,,
Uruguay,2019,,,,,62048585618.505,,,,,
Uruguay,2018,,,,,65203071110.6037,,,,,
Uruguay,2017,,,,,65006047680.3225,,,,,
Uruguay,2016,,,,,57480788380.312,,,,,
Uruguay,2015,,,,,57680328702.241,,,,,
Uruguay,2014,,,,,61496186973.902,,,,,
Uruguay,2013,,,,,61337620935.5305,,,,,
Uruguay,2012,,,,,54232266358.7811,,,,,
Uruguay,2011,,,,,50342405198.2458,,,,,
Uruguay,2010,,,,,41950361211.9581,,,,,
Uruguay,2009,,,,,32708318594.41,,,,,
Uruguay,2008,,,,,31119603033.9891,,,,,
Uruguay,2007,,,,,23797773024.3992,,,,,
Uruguay,2006,,,,,19741420466.5393,,,,,
Uruguay,2005,,,,,17362857683.8545,,,,,
Uruguay,2004,,,,,13686329890.1191,,,,,
Uruguay,2003,,,,,12045638209.5112,,,,,
Uruguay,2002,,,,,13606515935.952,,,,,
Uruguay,2001,,,,,20898762265.2653,,,,,
Uruguay,2000,,,,,22823271520.8708,,,,,
Uruguay,1999,,,,,23983945190.6202,,,,,
Uruguay,1998,,,,,25385887785.5852,,,,,
Uruguay,1997,,,,,23969738387.6719,,,,,
Uruguay,1996,,,,,20515457255.7546,,,,,
Uruguay,1995,,,,,19297663096.5506,,,,,
Uruguay,1994,,,,,17474590050.7212,,,,,
Uruguay,1993,,,,,15002138240.0392,,,,,
Uruguay,1992,,,,,12878150209.9029,,,,,
Uruguay,1991,,,,,11206174799.5619,,,,,
Uruguay,1990,,,,,9298806525.099,,,,,
Aruba,2020,,,,,,,,,,
Aruba,2019,,,,,,,,,,
Aruba,2018,,,,,,,,,,
Aruba,2017,,,,,,,,,,
Aruba,2016,,,,,,,,,,
Aruba,2015,,,,,,14.8561614426793,,,,
Aruba,2014,,,,,,15.0992799476326,,,,
Aruba,2013,,,,,,14.9121861868333,,,,
Aruba,2012,,,,,,14.9152542372881,,,,
Aruba,2011,,,,,,12.101020956475,,,,
Aruba,2010,,,,,,11.3273771537971,,,,
Aruba,2009,,,,,,0.0,,,,
Aruba,2008,,,,,,0.0,,,,
Aruba,2007,,,,,,0.0,,,,
Aruba,2006,,,,,,0.0,,,,
Aruba,2005,,,,,,0.0,,,,
Aruba,2004,,,,,,0.0,,,,
Aruba,2003,,,,,,0.0,,,,
Aruba,2002,,,,,,0.0,,,,
Aruba,2001,,,,,,0.0,,,,
Aruba,2000,,,,,,0.0,,,,
Aruba,1999,,,,,,0.0,,,,
Aruba,1998,,,,,,0.0,,,,
Aruba,1997,,,,,,0.0,,,,
Aruba,1996,,,,,,0.0,,,,
Aruba,1995,,,,,,0.0,,,,
Aruba,1994,,,,,,0.0,,,,
Aruba,1993,,,,,,0.0,,,,
Aruba,1992,,,,,,0.0,,,,
Aruba,1991,,,,,,0.0,,,,
Aruba,1990,,,,,,0.0,,,,
Bahrain,2020,,,,,,,,,,
Bahrain,2019,,,,,,,,,,
Bahrain,2018,,,,,,,,,,
Bahrain,2017,,,,,,,,,,
Bahrain,2016,,,,,,,,,,
Bahrain,2015,,,,,,0.0,,,,
Bahrain,2014,,,,,,0.0,,,,
Bahrain,2013,,,,,,0.0,,,,
Bahrain,2012,,,,,,0.0,,,,
Bahrain,2011,,,,,,0.0,,,,
Bahrain,2010,,,,,,0.0,,,,
Bahrain,2009,,,,,,0.0,,,,
Bahrain,2008,,,,,,0.0,,,,
Bahrain,2007,,,,,,0.0,,,,
Bahrain,2006,,,,,,0.0,,,,
Bahrain,2005,,,,,,0.0,,,,
Bahrain,2004,,,,,,0.0,,,,
Bahrain,2003,,,,,,0.0,,,,
Bahrain,2002,,,,,,0.0,,,,
Bahrain,2001,,,,,,0.0,,,,
Bahrain,2000,,,,,,0.0,,,,
Bahrain,1999,,,,,,0.0,,,,
Bahrain,1998,,,,,,0.0,,,,
Bahrain,1997,,,,,,0.0,,,,
Bahrain,1996,,,,,,0.0,,,,
Bahrain,1995,,,,,,0.0,,,,
Bahrain,1994,,,,,,0.0,,,,
Bahrain,1993,,,,,,0.0,,,,
Bahrain,1992,,,,,,0.0,,,,
Bahrain,1991,,,,,,0.0,,,,
Bahrain,1990,,,,,,0.0,,,,
Costa Rica,2020,,,,,,,,,,
Costa Rica,2019,,,,,,,,,,
Costa Rica,2018,,,,,,,,,,
Costa Rica,2017,,,,,,,,,,
Costa Rica,2016,,,,,,,,,,
Costa Rica,2015,,,,,,99.0011098779134,,,,
Costa Rica,2014,,,,,,89.7915239307037,,,,
Costa Rica,2013,,,,,,88.314606741573,,,,
Costa Rica,2012,,,,,,91.8419500688028,,,,
Costa Rica,2011,,,,,,91.2225386493084,,,,
Costa Rica,2010,,,,,,93.3110716894501,,,,
Costa Rica,2009,,,,,,95.15574650913,,,,
Costa Rica,2008,,,,,,92.8541270846527,,,,
Costa Rica,2007,,,,,,92.0220994475138,,,,
Costa Rica,2006,,,,,,93.8714499252616,,,,
Costa Rica,2005,,,,,,96.7191283292978,,,,
Costa Rica,2004,,,,,,99.1965916007304,,,,
Costa Rica,2003,,,,,,97.8934657185026,,,,
Costa Rica,2002,,,,,,98.3787375415282,,,,
Costa Rica,2001,,,,,,98.5174203113417,,,,
Costa Rica,2000,,,,,,99.1472756178639,,,,
Costa Rica,1999,,,,,,97.8471997410165,,,,
Costa Rica,1998,,,,,,91.8529466100129,,,,
Costa Rica,1997,,,,,,96.9524148993049,,,,
Costa Rica,1996,,,,,,90.7122032486464,,,,
Costa Rica,1995,,,,,,82.7494365908625,,,,
Costa Rica,1994,,,,,,90.1465798045603,,,,
Costa Rica,1993,,,,,,89.9226384364821,,,,
Costa Rica,1992,,,,,,82.8379478827361,,,,
Costa Rica,1991,,,,,,94.8757763975155,,,,
Costa Rica,1990,,,,,,97.520184544406,,,,
Eritrea,2020,,,,,,,,,,
Eritrea,2019,,,,,,,,,,
Eritrea,2018,,,,,,,,,,
Eritrea,2017,,,,,,,,,,
Eritrea,2016,,,,,,,,,,
Eritrea,2015,,,,,,0.492610837438424,,,,
Eritrea,2014,,,,,,0.515463917525773,,,,
Eritrea,2013,,,,,,0.540540540540541,,,,
Eritrea,2012,,,,,,0.557103064066852,,,,
Eritrea,2011,,,,,,0.593471810089021,,,,
Eritrea,2010,,,,,,0.643086816720257,,,,
Eritrea,2009,,,,,,0.677966101694915,,,,
Eritrea,2008,,,,,,0.696864111498258,,,,
Eritrea,2007,,,,,,0.694444444444444,,,,
Eritrea,2006,,,,,,0.743494423791822,,,,
Eritrea,2005,,,,,,0.347222222222222,,,,
Eritrea,2004,,,,,,0.353356890459364,,,,
Eritrea,2003,,,,,,0.36101083032491,,,,
Eritrea,2002,,,,,,0.386100386100386,,,,
Eritrea,2001,,,,,,0.429184549356223,,,,
Eritrea,2000,,,,,,0.476190476190476,,,,
Eritrea,1999,,,,,,0.467289719626168,,,,
Eritrea,1998,,,,,,0.512820512820513,,,,
Eritrea,1997,,,,,,0.467289719626168,,,,
Eritrea,1996,,,,,,0.0,,,,
Eritrea,1995,,,,,,0.0,,,,
Eritrea,1994,,,,,,0.0,,,,
Eritrea,1993,,,,,,0.0,,,,
Eritrea,1992,,,,,,0.0,,,,
Eritrea,1991,,,,,,0.0,,,,
Eritrea,1990,,,,,,0.0,,,,
Faroe Islands,2020,,,,,,,,,,
Faroe Islands,2019,,,,,,,,,,
Faroe Islands,2018,,,,,,,,,,
Faroe Islands,2017,,,,,,,,,,
Faroe Islands,2016,,,,,,,,,,
Faroe Islands,2015,,,,,,60.0714356141205,,,,
Faroe Islands,2014,,,,,,50.8075843846282,,,,
Faroe Islands,2013,,,,,,38.4362159612216,,,,
Faroe Islands,2012,,,,,,37.9151861048992,,,,
Faroe Islands,2011,,,,,,39.0837085483288,,,,
Faroe Islands,2010,,,,,,28.898653902399,,,,
Faroe Islands,2009,,,,,,38.9836967567725,,,,
Faroe Islands,2008,,,,,,39.4624930663563,,,,
Faroe Islands,2007,,,,,,44.6189364442481,,,,
Faroe Islands,2006,,,,,,44.6153846153846,,,,
Faroe Islands,2005,,,,,,44.4897959183673,,,,
Faroe Islands,2004,,,,,,40.9638554216867,,,,
Faroe Islands,2003,,,,,,35.7429718875502,,,,
Faroe Islands,2002,,,,,,40.6639004149378,,,,
Faroe Islands,2001,,,,,,33.1896551724138,,,,
Faroe Islands,2000,,,,,,36.150234741784,,,,
Faroe Islands,1999,,,,,,35.1485148514851,,,,
Faroe Islands,1998,,,,,,40.8376963350785,,,,
Faroe Islands,1997,,,,,,42.0765027322404,,,,
Faroe Islands,1996,,,,,,39.010989010989,,,,
Faroe Islands,1995,,,,,,44.0,,,,
Faroe Islands,1994,,,,,,43.75,,,,
Faroe Islands,1993,,,,,,41.249175548572,,,,
Faroe Islands,1992,,,,,,42.2110552763819,,,,
Faroe Islands,1991,,,,,,36.9458128078818,,,,
Faroe Islands,1990,,,,,,35.5450236966825,,,,
Latvia,2020,,,,,,,,,,
Latvia,2019,,,,,,,,,,
Latvia,2018,,,,,,,,,,
Latvia,2017,,,,,,,,,,
Latvia,2016,,,,,,,,,,
Latvia,2015,,,,,,50.1716970901862,,,,
Latvia,2014,,,,,,54.5419179148026,,,,
Latvia,2013,,,,,,56.9173779996779,,,,
Latvia,2012,,,,,,66.6288308740068,,,,
Latvia,2011,,,,,,50.4922874958976,,,,
Latvia,2010,,,,,,54.8513656254716,,,,
Latvia,2009,,,,,,63.8534745914886,,,,
Latvia,2008,,,,,,60.902540766022,,,,
Latvia,2007,,,,,,59.2747851603437,,,,
Latvia,2006,,,,,,56.9617665099162,,,,
Latvia,2005,,,,,,69.5882592743579,,,,
Latvia,2004,,,,,,68.1595222862017,,,,
Latvia,2003,,,,,,58.8176100628931,,,,
Latvia,2002,,,,,,62.5157232704402,,,,
Latvia,2001,,,,,,66.3317757009346,,,,
Latvia,2000,,,,,,68.2543520309478,,,,
Latvia,1999,,,,,,67.1289537712895,,,,
Latvia,1998,,,,,,74.4868035190616,,,,
Latvia,1997,,,,,,65.5792276964048,,,,
Latvia,1996,,,,,,59.532949456174,,,,
Latvia,1995,,,,,,73.8125157074642,,,,
Latvia,1994,,,,,,74.4369369369369,,,,
Latvia,1993,,,,,,73.2925586136595,,,,
Latvia,1992,,,,,,65.753781950965,,,,
Latvia,1991,,,,,,58.0262225372077,,,,
Latvia,1990,,,,,,67.6293622141998,,,,
Paraguay,2020,,,,,,,,,,
Paraguay,2019,,,,,,,,,,
Paraguay,2018,,,,,,,,,,
Paraguay,2017,,,,,,,,,,
Paraguay,2016,,,,,,,,,,
Paraguay,2015,,,,,,99.9982060849598,,,,
Paraguay,2014,,,,,,99.9891465576499,,,,
Paraguay,2013,,,,,,99.9950315496597,,,,
Paraguay,2012,,,,,,99.9950195069312,,,,
Paraguay,2011,,,,,,99.9982646420824,,,,
Paraguay,2010,,,,,,99.9981504087597,,,,
Paraguay,2009,,,,,,100.0,,,,
Paraguay,2008,,,,,,100.0,,,,
Paraguay,2007,,,,,,100.0,,,,
Paraguay,2006,,,,,,100.0,,,,
Paraguay,2005,,,,,,100.0,,,,
Paraguay,2004,,,,,,100.0,,,,
Paraguay,2003,,,,,,100.0,,,,
Paraguay,2002,,,,,,100.0,,,,
Paraguay,2001,,,,,,100.0,,,,
Paraguay,2000,,,,,,100.0,,,,
Paraguay,1999,,,,,,99.9711371945353,,,,
Paraguay,1998,,,,,,99.978381777804,,,,
Paraguay,1997,,,,,,99.9783737024221,,,,
Paraguay,1996,,,,,,99.9665387704113,,,,
Paraguay,1995,,,,,,99.7182565049601,,,,
Paraguay,1994,,,,,,99.9807782079798,,,,
Paraguay,1993,,,,,,99.9554650718921,,,,
Paraguay,1992,,,,,,99.9594709111676,,,,
Paraguay,1991,,,,,,99.962522571633,,,,
Paraguay,1990,,,,,,99.9742505057936,,,,
French Polynesia,2020,,,,,,,,,,
French Polynesia,2019,,,,,,,,,,
French Polynesia,2018,,,,,,,,,,
French Polynesia,2017,,,,,,,,,,
French Polynesia,2016,,,,,,,,,,
French Polynesia,2015,,,,,,32.0120973923708,,,,
French Polynesia,2014,,,,,,31.7171268879242,,,,
French Polynesia,2013,,,,,,27.1611906201707,,,,
French Polynesia,2012,,,,,,28.0248994435529,,,,
French Polynesia,2011,,,,,,29.9856601521785,,,,
French Polynesia,2010,,,,,,34.2044129754249,,,,
French Polynesia,2009,,,,,,29.1068770265034,,,,
French Polynesia,2008,,,,,,29.7917184788544,,,,
French Polynesia,2007,,,,,,32.4231441048035,,,,
French Polynesia,2006,,,,,,30.4581430745814,,,,
French Polynesia,2005,,,,,,28.5123613312203,,,,
French Polynesia,2004,,,,,,28.0191290824261,,,,
French Polynesia,2003,,,,,,26.0051495016611,,,,
French Polynesia,2002,,,,,,22.680412371134,,,,
French Polynesia,2001,,,,,,24.0282685512367,,,,
French Polynesia,2000,,,,,,33.3333333333333,,,,
French Polynesia,1999,,,,,,34.5367123287671,,,,
French Polynesia,1998,,,,,,46.906301508812,,,,
French Polynesia,1997,,,,,,35.1744186046512,,,,
French Polynesia,1996,,,,,,35.2238805970149,,,,
French Polynesia,1995,,,,,,36.1031518624642,,,,
French Polynesia,1994,,,,,,28.955223880597,,,,
French Polynesia,1993,,,,,,29.4117647058824,,,,
French Polynesia,1992,,,,,,28.7066246056782,,,,
French Polynesia,1991,,,,,,17.9509933774834,,,,
French Polynesia,1990,,,,,,18.6027491408935,,,,
Singapore,2020,,,,,,,,,,
Singapore,2019,,,,,,,,,,
Singapore,2018,,,,,,,,,,
Singapore,2017,,,,,,,,,,
Singapore,2016,,,,,,,,,,
Singapore,2015,,,,,,1.82088664088069,,,,
Singapore,2014,,,,,,1.66261644390441,,,,
Singapore,2013,,,,,,1.54683232921262,,,,
Singapore,2012,,,,,,1.35828489919312,,,,
Singapore,2011,,,,,,1.32774131861446,,,,
Singapore,2010,,,,,,1.3050858667137,,,,
Singapore,2009,,,,,,1.29826008881555,,,,
Singapore,2008,,,,,,1.2584797564542,,,,
Singapore,2007,,,,,,1.18396421364841,,,,
Singapore,2006,,,,,,1.20937072156584,,,,
Singapore,2005,,,,,,1.25088320728548,,,,
Singapore,2004,,,,,,1.3012414767325,,,,
Singapore,2003,,,,,,1.40099626400996,,,,
Singapore,2002,,,,,,1.36452804061851,,,,
Singapore,2001,,,,,,1.42947807428451,,,,
Singapore,2000,,,,,,0.773724932891205,,,,
Singapore,1999,,,,,,0.829945799457995,,,,
Singapore,1998,,,,,,0.863436123348018,,,,
Singapore,1997,,,,,,0.910848390214886,,,,
Singapore,1996,,,,,,1.01659751037344,,,,
Singapore,1995,,,,,,1.10142060780435,,,,
Singapore,1994,,,,,,1.17511631253298,,,,
Singapore,1993,,,,,,1.29205779981015,,,,
Singapore,1992,,,,,,1.38621704198257,,,,
Singapore,1991,,,,,,1.44790497015543,,,,
Singapore,1990,,,,,,0.540918925798651,,,,
El Salvador,2020,,,,,,,,,,
El Salvador,2019,,,,,,,,,,
El Salvador,2018,,,,,,,,,,
El Salvador,2017,,,,,,,,,,
El Salvador,2016,,,,,,,,,,
El Salvador,2015,,,,,,57.8226749039906,,,,
El Salvador,2014,,,,,,59.6978949059939,,,,
El Salvador,2013,,,,,,60.4432397959184,,,,
El Salvador,2012,,,,,,60.2372935706269,,,,
El Salvador,2011,,,,,,62.9294755877034,,,,
El Salvador,2010,,,,,,65.0401069518717,,,,
El Salvador,2009,,,,,,56.3017955801105,,,,
El Salvador,2008,,,,,,62.5167560321716,,,,
El Salvador,2007,,,,,,56.2037515057649,,,,
El Salvador,2006,,,,,,57.3828470380194,,,,
El Salvador,2005,,,,,,58.2417582417582,,,,
El Salvador,2004,,,,,,54.6423811639271,,,,
El Salvador,2003,,,,,,57.2558770343581,,,,
El Salvador,2002,,,,,,51.3858761147264,,,,
El Salvador,2001,,,,,,54.1846858305775,,,,
El Salvador,2000,,,,,,58.0692922712467,,,,
El Salvador,1999,,,,,,64.1965255157438,,,,
El Salvador,1998,,,,,,53.4304635761589,,,,
El Salvador,1997,,,,,,53.4021193530396,,,,
El Salvador,1996,,,,,,68.50207223209,,,,
El Salvador,1995,,,,,,57.8247734138973,,,,
El Salvador,1994,,,,,,58.9450270098506,,,,
El Salvador,1993,,,,,,68.199784405318,,,,
El Salvador,1992,,,,,,75.8606213266163,,,,
El Salvador,1991,,,,,,73.704832390074,,,,
El Salvador,1990,,,,,,93.1920649233544,,,,
Suriname,2020,,,,,,,,,,
Suriname,2019,,,,,,,,,,
Suriname,2018,,,,,,,,,,
Suriname,2017,,,,,,,,,,
Suriname,2016,,,,,,,,,,
Suriname,2015,,,,,,60.0531443755536,,,,
Suriname,2014,,,,,,62.3394495412844,,,,
Suriname,2013,,,,,,59.9358974358974,,,,
Suriname,2012,,,,,,63.2352941176471,,,,
Suriname,2011,,,,,,60.6355715017939,,,,
Suriname,2010,,,,,,70.1856148491879,,,,
Suriname,2009,,,,,,76.7816091954023,,,,
Suriname,2008,,,,,,77.9454439930354,,,,
Suriname,2007,,,,,,74.1479099678457,,,,
Suriname,2006,,,,,,66.883963494133,,,,
Suriname,2005,,,,,,52.7009222661397,,,,
Suriname,2004,,,,,,65.6005685856432,,,,
Suriname,2003,,,,,,72.6109857035365,,,,
Suriname,2002,,,,,,79.3768545994065,,,,
Suriname,2001,,,,,,86.6396761133603,,,,
Suriname,2000,,,,,,88.3959044368601,,,,
Suriname,1999,,,,,,0.0,,,,
Suriname,1998,,,,,,0.0,,,,
Suriname,1997,,,,,,0.0,,,,
Suriname,1996,,,,,,0.0,,,,
Suriname,1995,,,,,,0.0,,,,
Suriname,1994,,,,,,0.0,,,,
Suriname,1993,,,,,,0.0,,,,
Suriname,1992,,,,,,0.0,,,,
Suriname,1991,,,,,,0.0,,,,
Suriname,1990,,,,,,0.0,,,,
Uruguay,2020,,,,,,,,,,
Uruguay,2019,,,,,,,,,,
Uruguay,2018,,,,,,,,,,
Uruguay,2017,,,,,,,,,,
Uruguay,2016,,,,,,,,,,
Uruguay,2015,,,,,,88.5589519650655,,,,
Uruguay,2014,,,,,,90.7260852862082,,,,
Uruguay,2013,,,,,,80.8523409363745,,,,
Uruguay,2012,,,,,,61.7438897801265,,,,
Uruguay,2011,,,,,,72.0417633410673,,,,
Uruguay,2010,,,,,,87.6216462028195,,,,
Uruguay,2009,,,,,,68.7380173677681,,,,
Uruguay,2008,,,,,,60.9077431862242,,,,
Uruguay,2007,,,,,,87.0570761722894,,,,
Uruguay,2006,,,,,,64.87448816094,,,,
Uruguay,2005,,,,,,87.5032543608435,,,,
Uruguay,2004,,,,,,81.584764495834,,,,
Uruguay,2003,,,,,,99.8717799277305,,,,
Uruguay,2002,,,,,,99.6772514315461,,,,
Uruguay,2001,,,,,,99.7945945945946,,,,
Uruguay,2000,,,,,,93.384290985767,,,,
Uruguay,1999,,,,,,77.1059216013344,,,,
Uruguay,1998,,,,,,96.122491638796,,,,
Uruguay,1997,,,,,,91.1723559037493,,,,
Uruguay,1996,,,,,,87.0914542728636,,,,
Uruguay,1995,,,,,,93.5468527033455,,,,
Uruguay,1994,,,,,,98.7924924530778,,,,
Uruguay,1993,,,,,,92.2286287290048,,,,
Uruguay,1992,,,,,,89.7628947072705,,,,
Uruguay,1991,,,,,,87.9042598660778,,,,
Uruguay,1990,,,,,,94.9489521762493,,,,
Aruba,2020,,,,,,,106585.0,,,
Aruba,2019,,,,,,,106442.0,,,
Aruba,2018,,,,,,,105962.0,,,
Aruba,2017,,,,,,,105439.0,,,
Aruba,2016,,,,,,,104874.0,,,
Aruba,2015,,,,,,,104257.0,,,
Aruba,2014,,,,,,,103594.0,,,
Aruba,2013,,,,,,,102880.0,,,
Aruba,2012,,,,,,,102112.0,,,
Aruba,2011,,,,,,,101288.0,,,
Aruba,2010,,,,,,,100341.0,,,
Aruba,2009,,,,,,,99212.0,,,
Aruba,2008,,,,,,,97996.0,,,
Aruba,2007,,,,,,,96787.0,,,
Aruba,2006,,,,,,,95606.0,,,
Aruba,2005,,,,,,,94483.0,,,
Aruba,2004,,,,,,,93540.0,,,
Aruba,2003,,,,,,,92701.0,,,
Aruba,2002,,,,,,,91781.0,,,
Aruba,2001,,,,,,,90691.0,,,
Aruba,2000,,,,,,,89101.0,,,
Aruba,1999,,,,,,,86867.0,,,
Aruba,1998,,,,,,,84355.0,,,
Aruba,1997,,,,,,,81858.0,,,
Aruba,1996,,,,,,,79417.0,,,
Aruba,1995,,,,,,,77050.0,,,
Aruba,1994,,,,,,,74710.0,,,
Aruba,1993,,,,,,,72360.0,,,
Aruba,1992,,,,,,,70192.0,,,
Aruba,1991,,,,,,,67864.0,,,
Aruba,1990,,,,,,,65712.0,,,
Bahrain,2020,,,,,,,1477469.0,,,
Bahrain,2019,,,,,,,1494188.0,,,
Bahrain,2018,,,,,,,1487340.0,,,
Bahrain,2017,,,,,,,1456834.0,,,
Bahrain,2016,,,,,,,1409661.0,,,
Bahrain,2015,,,,,,,1362142.0,,,
Bahrain,2014,,,,,,,1311134.0,,,
Bahrain,2013,,,,,,,1261673.0,,,
Bahrain,2012,,,,,,,1224939.0,,,
Bahrain,2011,,,,,,,1212077.0,,,
Bahrain,2010,,,,,,,1213645.0,,,
Bahrain,2009,,,,,,,1179453.0,,,
Bahrain,2008,,,,,,,1110343.0,,,
Bahrain,2007,,,,,,,1040532.0,,,
Bahrain,2006,,,,,,,970981.0,,,
Bahrain,2005,,,,,,,901921.0,,,
Bahrain,2004,,,,,,,833451.0,,,
